사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20200924,우이신설선,가오리,3764,3753,20200927
20200924,경의선,가좌,5063,4596,20200927
20200924,분당선,가천대,6827,7526,20200927
20200924,경춘선,가평,1422,1425,20200927
20200924,경인선,간석,5642,5308,20200927
20200924,경춘선,갈매,2969,2507,20200927
20200924,2호선,강남,75069,75569,20200927
20200924,분당선,강남구청,9020,10444,20200927
20200924,7호선,강남구청,15499,17433,20200927
20200924,5호선,강동,18306,16898,20200927
20200924,8호선,강동구청,9988,10317,20200927
20200924,경의선,강매,2917,2455,20200927
20200924,2호선,강변(동서울터미널),28092,27903,20200927
20200924,경춘선,강촌,407,432,20200927
20200924,5호선,개롱,6049,6058,20200927
20200924,경인선,개봉,20760,21212,20200927
20200924,분당선,개포동,3090,3253,20200927
20200924,9호선,개화,2539,1808,20200927
20200924,5호선,개화산,4959,4650,20200927
20200924,5호선,거여,7726,7201,20200927
20200924,2호선,건대입구,30558,33214,20200927
20200924,7호선,건대입구,11321,11840,20200927
20200924,공항철도 1호선,검암,6974,6760,20200927
20200924,경강선,경기광주,6717,6190,20200927
20200924,과천선,경마공원,1259,1257,20200927
20200924,3호선,경복궁(정부서울청사),17268,17022,20200927
20200924,3호선,경찰병원,7208,7209,20200927
20200924,공항철도 1호선,계양,8954,8024,20200927
20200924,5호선,고덕,8543,8251,20200927
20200924,6호선,고려대(종암),7440,7265,20200927
20200924,수인선,고색,2186,2154,20200927
20200924,3호선,고속터미널,33597,33008,20200927
20200924,7호선,고속터미널,13260,11794,20200927
20200924,9호선,고속터미널,9963,12597,20200927
20200924,안산선,고잔,7981,7667,20200927
20200924,경의선,곡산,544,617,20200927
20200924,경강선,곤지암,1948,1939,20200927
20200924,5호선,공덕,13544,14405,20200927
20200924,6호선,공덕,17627,17265,20200927
20200924,경의선,공덕,3182,2959,20200927
20200924,공항철도 1호선,공덕,1994,2487,20200927
20200924,7호선,공릉(서울과학기술대),11469,11259,20200927
20200924,9호선,공항시장,2635,2860,20200927
20200924,공항철도 1호선,공항화물청사,2264,2538,20200927
20200924,과천선,과천,4726,4239,20200927
20200924,경부선,관악,7052,6495,20200927
20200924,5호선,광나루(장신대),12256,11149,20200927
20200924,경부선,광명,2731,2332,20200927
20200924,7호선,광명사거리,22188,21800,20200927
20200924,경원선,광운대,7766,7314,20200927
20200924,5호선,광화문(세종문화회관),28184,30030,20200927
20200924,6호선,광흥창(서강),8443,8058,20200927
20200924,3호선,교대(법원.검찰청),14009,9187,20200927
20200924,2호선,교대(법원.검찰청),33069,37546,20200927
20200924,경부선,구로,18711,18933,20200927
20200924,2호선,구로디지털단지,59140,59380,20200927
20200924,분당선,구룡,1761,1775,20200927
20200924,중앙선,구리,12809,12831,20200927
20200924,9호선,구반포,2560,2610,20200927
20200924,6호선,구산,7008,5329,20200927
20200924,분당선,구성,4740,4750,20200927
20200924,2호선,구의(광진구청),22349,21568,20200927
20200924,경인선,구일,6055,6204,20200927
20200924,3호선,구파발,19978,18772,20200927
20200924,중앙선,국수,689,681,20200927
20200924,9호선,국회의사당,15116,15807,20200927
20200924,5호선,군자(능동),10434,11147,20200927
20200924,7호선,군자(능동),13680,10834,20200927
20200924,경부선,군포,7464,7482,20200927
20200924,경춘선,굴봉산,124,120,20200927
20200924,7호선,굴포천,8203,8475,20200927
20200924,5호선,굽은다리(강동구민회관앞),8714,8086,20200927
20200924,경춘선,금곡,1492,1434,20200927
20200924,경의선,금릉,4051,3888,20200927
20200924,경부선,금정,24277,24645,20200927
20200924,경부선,금천구청,11164,11048,20200927
20200924,경의선,금촌,5693,5799,20200927
20200924,3호선,금호,7784,7158,20200927
20200924,분당선,기흥,8843,8252,20200927
20200924,5호선,길동,7238,7496,20200927
20200924,4호선,길음,19437,18660,20200927
20200924,경춘선,김유정,249,283,20200927
20200924,9호선,김포공항,6348,9551,20200927
20200924,공항철도 1호선,김포공항,8632,5832,20200927
20200924,5호선,김포공항,5730,5902,20200927
20200924,5호선,까치산,28068,26580,20200927
20200924,7호선,까치울,7456,7134,20200927
20200924,2호선,낙성대(강감찬),26325,25018,20200927
20200924,7호선,남구로,15571,16838,20200927
20200924,수인선,남동인더스파크,2220,2497,20200927
20200924,3호선,남부터미널(예술의전당),26366,27205,20200927
20200924,7호선,남성,10942,10023,20200927
20200924,경부선,남영,9764,10274,20200927
20200924,경춘선,남춘천,1768,1770,20200927
20200924,4호선,남태령,1159,958,20200927
20200924,8호선,남한산성입구(성남법원.검찰청),13338,12025,20200927
20200924,7호선,내방,14108,14259,20200927
20200924,9호선,노들,4275,3631,20200927
20200924,경부선,노량진,8010,8343,20200927
20200924,9호선,노량진,22987,22615,20200927
20200924,4호선,노원,17587,19886,20200927
20200924,7호선,노원,17736,18990,20200927
20200924,3호선,녹번,14343,12854,20200927
20200924,6호선,녹사평(용산구청),4483,4384,20200927
20200924,경원선,녹양,4310,4230,20200927
20200924,경원선,녹천,4419,3691,20200927
20200924,7호선,논현,19422,21443,20200927
20200924,경의선,능곡,3614,3203,20200927
20200924,8호선,단대오거리,9516,9082,20200927
20200924,수인선,달월,61,57,20200927
20200924,5호선,답십리,15486,14044,20200927
20200924,4호선,당고개,12104,10963,20200927
20200924,9호선,당산,16875,16644,20200927
20200924,2호선,당산,18645,21629,20200927
20200924,경부선,당정,5959,5723,20200927
20200924,일산선,대곡,1740,1323,20200927
20200924,과천선,대공원,2222,2340,20200927
20200924,7호선,대림(구로구청),7377,7353,20200927
20200924,2호선,대림(구로구청),24009,24348,20200927
20200924,분당선,대모산입구,3357,3145,20200927
20200924,경부선,대방,12442,12787,20200927
20200924,경춘선,대성리,493,461,20200927
20200924,안산선,대야미,4773,4299,20200927
20200924,3호선,대청,9416,8442,20200927
20200924,3호선,대치,9769,9753,20200927
20200924,일산선,대화,12713,9805,20200927
20200924,6호선,대흥(서강대앞),7613,7813,20200927
20200924,경원선,덕계,2500,2244,20200927
20200924,중앙선,덕소,5562,5537,20200927
20200924,경원선,덕정,5261,5157,20200927
20200924,분당선,도곡,6178,6261,20200927
20200924,3호선,도곡,5192,5272,20200927
20200924,중앙선,도농,9669,8727,20200927
20200924,2호선,도림천,1243,1296,20200927
20200924,경원선,도봉,6031,5854,20200927
20200924,7호선,도봉산,8903,10242,20200927
20200924,경원선,도봉산,7530,4684,20200927
20200924,중앙선,도심,2471,1908,20200927
20200924,경인선,도원,3241,3277,20200927
20200924,경인선,도화,3536,3251,20200927
20200924,3호선,독립문,6935,7142,20200927
20200924,6호선,독바위,2710,2953,20200927
20200924,경부선,독산,16264,17229,20200927
20200924,6호선,돌곶이,8295,7590,20200927
20200924,1호선,동대문,10639,10658,20200927
20200924,4호선,동대문,19513,20008,20200927
20200924,5호선,동대문역사문화공원(DDP),2799,3218,20200927
20200924,2호선,동대문역사문화공원(DDP),10949,12145,20200927
20200924,4호선,동대문역사문화공원(DDP),13616,12740,20200927
20200924,3호선,동대입구,6758,7214,20200927
20200924,경원선,동두천,1772,2220,20200927
20200924,경원선,동두천중앙,2830,2766,20200927
20200924,6호선,동묘앞,7241,7479,20200927
20200924,1호선,동묘앞,7978,8376,20200927
20200924,경인선,동암,14793,14785,20200927
20200924,경인선,동인천,13019,12337,20200927
20200924,9호선,동작(현충원),1700,1314,20200927
20200924,4호선,동작(현충원),2538,2681,20200927
20200924,경부선,두정,4646,4565,20200927
20200924,5호선,둔촌동,7767,7766,20200927
20200924,9호선2~3단계,둔촌오륜,1092,939,20200927
20200924,9호선,등촌,10014,9826,20200927
20200924,경의선,디지털미디어시티,2248,2119,20200927
20200924,공항철도 1호선,디지털미디어시티,12785,11473,20200927
20200924,6호선,디지털미디어시티,13093,14302,20200927
20200924,2호선,뚝섬,19247,21128,20200927
20200924,7호선,뚝섬유원지,7721,7510,20200927
20200924,5호선,마곡,8518,8320,20200927
20200924,공항철도 1호선,마곡나루(서울식물원),7218,7039,20200927
20200924,9호선,마곡나루(서울식물원),9914,10010,20200927
20200924,일산선,마두,6789,7100,20200927
20200924,7호선,마들,11663,10991,20200927
20200924,경춘선,마석,3454,3375,20200927
20200924,5호선,마장,5616,5287,20200927
20200924,5호선,마천,5503,5486,20200927
20200924,5호선,마포,13628,14201,20200927
20200924,6호선,마포구청,13384,11873,20200927
20200924,중앙선,망우,7356,7099,20200927
20200924,6호선,망원,13318,14513,20200927
20200924,경원선,망월사,7037,7269,20200927
20200924,분당선,망포,12587,11919,20200927
20200924,분당선,매교,2570,2631,20200927
20200924,3호선,매봉,11500,10918,20200927
20200924,분당선,매탄권선,4233,4088,20200927
20200924,7호선,먹골,9652,9424,20200927
20200924,7호선,면목,14913,14513,20200927
20200924,4호선,명동,16572,17224,20200927
20200924,5호선,명일,7790,8106,20200927
20200924,경부선,명학,8897,8790,20200927
20200924,분당선,모란,24044,24853,20200927
20200924,8호선,모란,5437,4326,20200927
20200924,5호선,목동,16625,18118,20200927
20200924,8호선,몽촌토성(평화의문),5089,5295,20200927
20200924,3호선,무악재,3732,3762,20200927
20200924,2호선,문래,20402,20968,20200927
20200924,경의선,문산,4884,4927,20200927
20200924,8호선,문정,20528,21729,20200927
20200924,분당선,미금,14641,15718,20200927
20200924,5호선,미사,10987,10677,20200927
20200924,4호선,미아(서울사이버대학),15039,14359,20200927
20200924,4호선,미아사거리,26756,26055,20200927
20200924,안산선,반월,4222,4005,20200927
20200924,7호선,반포,5803,5484,20200927
20200924,5호선,발산,17742,18401,20200927
20200924,2호선,방배,17169,17612,20200927
20200924,5호선,방이,6528,6748,20200927
20200924,경원선,방학,8960,8869,20200927
20200924,5호선,방화,6422,6145,20200927
20200924,장항선,배방,893,911,20200927
20200924,경의선,백마,6199,5958,20200927
20200924,일산선,백석,9471,9471,20200927
20200924,경춘선,백양리,77,77,20200927
20200924,경인선,백운,6992,6966,20200927
20200924,6호선,버티고개,2151,2110,20200927
20200924,과천선,범계,23109,22449,20200927
20200924,경춘선,별내,2597,2506,20200927
20200924,경부선,병점,12306,12080,20200927
20200924,7호선,보라매,9311,9154,20200927
20200924,우이신설선,보문,1354,1467,20200927
20200924,6호선,보문,6957,6226,20200927
20200924,경원선,보산,1431,1333,20200927
20200924,분당선,보정,2396,2057,20200927
20200924,8호선,복정,9934,8584,20200927
20200924,장항선,봉명,1115,1141,20200927
20200924,9호선2~3단계,봉은사,13808,14076,20200927
20200924,2호선,봉천,23737,21545,20200927
20200924,6호선,봉화산(서울의료원),8677,7919,20200927
20200924,경인선,부개,8145,7655,20200927
20200924,경강선,부발,1565,1525,20200927
20200924,경인선,부천,30575,30829,20200927
20200924,7호선,부천시청,11834,11864,20200927
20200924,7호선,부천종합운동장,4324,3742,20200927
20200924,경인선,부평,27059,28696,20200927
20200924,7호선,부평구청,11184,9035,20200927
20200924,우이신설선,북한산보국문,5332,5033,20200927
20200924,우이신설선,북한산우이,2436,2187,20200927
20200924,6호선,불광,4366,4496,20200927
20200924,3호선,불광,15856,16979,20200927
20200924,7호선,사가정,15756,15577,20200927
20200924,4호선,사당,22483,19409,20200927
20200924,2호선,사당,34543,37754,20200927
20200924,경춘선,사릉,3428,3238,20200927
20200924,수인선,사리,2906,2711,20200927
20200924,9호선,사평,2926,2761,20200927
20200924,안산선,산본,14874,15984,20200927
20200924,8호선,산성,6737,6593,20200927
20200924,6호선,삼각지,5193,4536,20200927
20200924,4호선,삼각지,4371,4839,20200927
20200924,경강선,삼동,2184,1924,20200927
20200924,7호선,삼산체육관,4583,4128,20200927
20200924,2호선,삼성(무역센터),47394,48860,20200927
20200924,9호선2~3단계,삼성중앙,6291,6622,20200927
20200924,일산선,삼송,17079,16496,20200927
20200924,우이신설선,삼양,1878,2056,20200927
20200924,우이신설선,삼양사거리,2163,2290,20200927
20200924,9호선2~3단계,삼전,5960,5747,20200927
20200924,분당선,상갈,5097,4747,20200927
20200924,4호선,상계,18672,17054,20200927
20200924,7호선,상도,10117,9808,20200927
20200924,7호선,상동,11625,12115,20200927
20200924,안산선,상록수,15859,15501,20200927
20200924,중앙선,상봉(시외버스터미널),5710,5702,20200927
20200924,7호선,상봉(시외버스터미널),16188,14991,20200927
20200924,6호선,상수,6872,7986,20200927
20200924,2호선,상왕십리,13306,12909,20200927
20200924,6호선,상월곡(한국과학기술연구원),6002,5261,20200927
20200924,5호선,상일동,15151,13134,20200927
20200924,경춘선,상천,328,300,20200927
20200924,6호선,새절(신사),12473,11607,20200927
20200924,9호선,샛강,5048,5456,20200927
20200924,경의선,서강대,1965,1812,20200927
20200924,5호선,서대문,16977,17404,20200927
20200924,경부선,서동탄,1527,1268,20200927
20200924,경원선,서빙고,1873,1606,20200927
20200924,2호선,서울대입구(관악구청),44929,43635,20200927
20200924,분당선,서울숲,8817,8896,20200927
20200924,경의선,서울역,3842,4866,20200927
20200924,1호선,서울역,37510,35518,20200927
20200924,경부선,서울역,3838,1088,20200927
20200924,공항철도 1호선,서울역,6105,5341,20200927
20200924,4호선,서울역,10386,13730,20200927
20200924,경부선,서정리,4978,4873,20200927
20200924,2호선,서초,20538,20644,20200927
20200924,분당선,서현,22038,22453,20200927
20200924,6호선,석계,11869,11955,20200927
20200924,경원선,석계,7886,9064,20200927
